year,team1,team1_score,team2,team2_score
2018,"Bowling Green",92,"Norfolk State",77
2018,Hawaii,60,Utah,80
2018,"South Florida",61,"Appalachian St.",84
2018,"Old Dominion",75,VCU,82
2018,Bethune-Cookman,75,"Florida Atlantic",93
2018,"South Alabama",58,FIU,87
2018,"Cleveland State",62,"Kent State",72
2018,Miles,55,"Louisiana Tech",106
2018,"Lamar University",69,"Coastal Caro.",67
2018,Akron,64,Marshall,86
2018,"Texas Southern",69,Toledo,71
2018,Columbia,82,Albany,86
2018,"Middle Tenn.",81,FGCU,76
2018,"Trinity Baptist",58,"North Florida",85
2018,Vermont,77,Bucknell,81
2018,"Fresno State",106,"Long Beach St.",70
2018,"Boston College",73,Hartford,61
2018,"St. Francis (Pa.)",83,"Stony Brook",85
2018,"St. Peter's",65,Elon,71
2018,"Morehead State",49,"Northern Kentucky",86
2018,"Southeast Mo. St.",86,"N.C. Central",77
2018,Arkansas,65,Houston,91
2018,"Texas State",52,"Houston Baptist",71
2018,"North Texas",60,Texas-Arlington,65
2018,Lipscomb,95,"Tennessee State",86
2018,"Florida A&M;",59,"Murray State",80
2018,"Miami (Ohio)",76,"Western Illinois",73
2018,Charlotte,82,"James Madison",87
2018,"Missouri State",73,"South Dakota St.",53
2018,BYU,75,"Utah State",66
2018,"New Mexico",76,UTEP,88
2018,"Cal Lutheran",58,"CSU Fullerton",86
2018,"UC Riverside",56,"Grand Canyon",68
2018,UTSA,80,"Utah Valley",88
2018,Arizona,91,UNLV,88
2018,"Ark.-Pine Bluff",57,"Santa Clara",72
2018,Pepperdine,81,"Cal Poly",91
2018,Nevada,76,"UC Irvine",65
2018,"San Diego",57,"UC Santa Barb.",67
2018,"Northern Ariz.",60,"CSU Bakersfield",52
2018,"St. Mary's (Cal.)",74,California,63
2018,Nebraska,57,"Mich. St. ",86
2018,"St. Francis (B'klyn)",53,"Notre Dame",71
2018,Rutgers,67,Minnesota,89
2018,Tulane,73,"North Carolina",97
2018,"Seton Hall",79,Louisville,77
2018,UCF,65,Alabama,62
2018,Northwestern,69,Purdue,74
2018,"Morgan State",59,Navy,66
2018,Mass.-Lowell,65,NJIT,78
2018,SIUE,71,IPFW,86
2018,"Kansas St.",84,Vanderbilt,79
2018,Temple,67,"Geo. Washington",71
2018,"UNC Asheville",52,Clemson,83
2018,"George Mason",63,Auburn,79
2018,"Miss. Valley St.",62,"Oklahoma State",83
2018,Rust,61,"Southern Miss",109
2018,Samford,58,"Jacksonville St.",89
2018,Portland,54,"Boise State",77
2018,"Eastern Wash.",65,"Seattle U",84
2018,Stanford,68,"Long Beach St.",76
2018,Tennessee,77,"Georgia Tech",70
2018,"Ark.-Fort Smith",68,Pacific,105
2018,Bradley,52,"San Diego State",75
2018,"Prairie View A&M;",57,"New Mexico St.",69
2018,"Coppin State",60,Georgetown,76
2018,Omaha,73,Washington,86
2018,Idaho,79,"Nicholls State",68
2018,"Western State",75,"Northern Colo.",87
2018,Dayton,59,"Mississippi St.",61
2018,Maryland,92,Illinois,91
2018,"Detroit Mercy",73,UCLA,106
2018,CSUN,68,Montana,86
2018,"Florida State",83,Florida,66
2018,"Sam Houston St.",56,Baylor,84
2018,Michigan,62,"Ohio St. ",71
2018,Campbell,66,"East Carolina",69
2018,"Md.-East. Shore",61,Duquesne,86
2018,Wisconsin,64,"Penn St.",63
2018,Liberty,77,"Georgia State",74
2018,"Appalachian St.",71,"Western Caro.",72
2018,"Stony Brook",71,"LIU Brooklyn",75
2018,"High Point",58,Charleston,70
2018,Quinnipiac,89,Columbia,87
2018,Penn,81,Howard,68
2018,UTSA,85,Oklahoma,97
2018,Iowa,64,Indiana,77
2018,"Missouri State",71,"North Dakota St.",58
2018,Tougaloo,95,Grambling,111
2018,Belmont,54,Lipscomb,69
2018,"Western State",67,"Air Force",79
2018,"Northern Ill.",80,"Iowa State",94
2018,"Central Ark.",76,"San Francisco",78
2018,"Pacific Lutheran",69,"Seattle U",99
2018,"Sacramento St.",54,"St. Mary's (Cal.)",70
2018,"St. Francis (Pa.)",67,Duke,124
2018,"Mich. St. ",62,Rutgers,52
2018,Gonzaga,72,Villanova,88
2018,"South Dakota St.",85,"Wichita State",95
2018,"Texas A&M;",64,Arizona,67
2018,"Ball State",80,"Notre Dame",77
2018,"Boston U.",54,"Miami (Fla.)",69
2018,Minnesota,68,Nebraska,78
2018,Virginia,61,"West Virginia",68
2018,SMU,83,TCU,94
2018,Nevada,76,"Texas Tech",82
2018,"James Madison",82,Citadel,84
2018,Dartmouth,73,"Sacred Heart",79
2018,VMI,51,Davidson,74
2018,Vermont,81,Marquette,91
2018,Winthrop,82,Georgia,87
2018,"Mt. St. Mary's",78,Pittsburgh,82
2018,Evansville,91,"Bowling Green",76
2018,"Wake Forest",80,Charlotte,57
2018,Texas,71,VCU,67
2018,"Montana St.",48,"Cent. Michigan",75
2018,Chattanooga,66,Marshall,70
2018,Milwaukee,62,Jacksonville,52
2018,Niagara,78,"New Hampshire",70
2018,Mass.-Lowell,72,Wagner,90
2018,"S. Carolina St.",77,Presbyterian,88
2018,Bucknell,64,Northeastern,82
2018,"Ohio Valley",68,"Wright State",98
2018,"Florida Atlantic",92,FGCU,88
2018,"UNC Asheville",72,Furman,83
2018,Maine-P.I.,55,Maine,75
2018,"North Dakota",68,Creighton,111
2018,"Colorado State",66,Arkansas,92
2018,"S.C. Upstate",49,"Kansas St.",86
2018,Samford,64,Memphis,65
2018,UAB,90,Troy,78
2018,"Texas Lutheran",63,"Incarnate Word",91
2018,"St. Thomas (Minn.)",46,"Lamar University",60
2018,Tennessee-Martin,92,"Arkansas State",78
2018,Utah,69,Butler,81
2018,UConn,63,Syracuse,72
2018,"Miami (Ohio)",51,Missouri,70
2018,"San Jose State",56,Denver,58
2018,"Eastern Kentucky",62,"Oregon St.",74
2018,"CSU Bakersfield",55,"Fresno State",70
2018,"UC Riverside",59,Pepperdine,70
2018,"Oral Roberts",66,UNLV,92
2018,Omaha,70,"UC Santa Barb.",77
2018,"St. John's ",68,"Grand Canyon",60
2018,Washington,74,Kansas,65
2018,"Loyola Chicago",65,Florida,59
2018,"Western Caro.",61,"North Carolina",104
2018,"Kent State",70,Xavier,96
2018,"Prairie View A&M;",60,Hawaii,72
2018,Fairfield,66,Houston,88
2018,"Southern Univ.",76,Tulane,95
2018,Radford,68,"Virginia Tech",95
2018,Harvard,47,Fordham,45
2018,Siena,60,Louisville,86
2018,Brown,72,Providence,77
2018,"Tennessee Tech",66,Dayton,79
2018,Wyoming,64,"South Carolina",80
2018,"Loyola (Md.)",71,"Florida State",96
2018,"William & Mary",77,"George Mason",70
2018,Princeton,60,"Geo. Washington",71
2018,Wisconsin,55,Temple,59
2018,"Holy Cross",50,Massachusetts,64
2018,IPFW,79,Akron,83
2018,Oakland,89,"Eastern Mich.",95
2018,"Cleveland State",67,"Western Mich.",78
2018,"Northern Kentucky",71,"East Tenn. St.",84
2018,Richmond,60,"Old Dominion",79
2018,Bryant,68,Albany,84
2018,"Houston Baptist",74,"St. Peter's",76
2018,"Georgia Tech",60,Wofford,63
2018,Yale,86,Lehigh,77
2018,"Army West Point",66,Binghamton,71
2018,Buffalo,75,Delaware,72
2018,Rider,75,"Robert Morris",78
2018,Toledo,89,"Detroit Mercy",86
2018,"Morgan State",78,Towson,82
2018,SIUE,82,IUPUI,81
2018,"St. Bonaventure",73,Canisius,65
2018,Hofstra,85,Monmouth,84
2018,Navy,70,"Coppin State",53
2018,"Coastal Caro.",85,Hampton,81
2018,"Steph. F. Austin",85,"Louisiana Tech",83
2018,UMKC,87,"Southeast Mo. St.",91
2018,Colgate,76,Marist,78
2018,UMBC,81,"Delaware State",60
2018,"Rhode Island",64,Alabama,68
2018,Stetson,59,Duquesne,73
2018,Gardner-Webb,55,Auburn,80
2018,"Austin Peay",57,Illinois,64
2018,"Middle Tenn.",66,Vanderbilt,63
2018,"Southern Ill.",69,"Saint Louis",74
2018,"Indiana State",76,"North Texas",79
2018,"Loyola (La.)",56,Louisiana,98
2018,McMurry,50,"Texas State",100
2018,Drake,65,"South Dakota",93
2018,Penn,73,Lafayette,68
2018,American,56,"Western Illinois",69
2018,"Texas A&M-C.C.;",78,UTRGV,82
2018,Wis.-Parkside,48,Illinois-Chicago,76
2018,"Eastern Illinois",57,"Green Bay",59
2018,"San Diego Christian",70,"Northern Ariz.",79
2018,"Long Beach St.",89,"Southern Utah",94
2018,"New Mexico",57,Colorado,75
2018,"Abilene Christian",62,"Air Force",58
2018,"Cent. Conn. St.",57,DePaul,85
2018,"Illinois State",68,BYU,80
2018,"UC Irvine",59,"Utah State",62
2018,"San Diego",65,"New Mexico St.",60
2018,"Weber State",56,"Utah Valley",83
2018,CSUN,66,"Idaho State",74
2018,"Central Ark.",96,California,69
2018,"Portland State",94,"Loyola Marym't",85
2018,"CSU Fullerton",76,Portland,66
2018,"Washington St.",64,Idaho,91
2018,Pacific,67,"UC Davis",71
2018,"Antelope Valley",74,"Sacramento St.",97
2018,Valparaiso,50,Purdue,80
2018,Brevard,65,"S. Carolina St.",93
2018,Ohio,62,Maryland,87
2018,NJIT,64,Rutgers,73
2018,Drexel,72,"La Salle",70
2018,Elon,44,UNC-Greensboro,75
2018,Quinnipiac,75,Hartford,77
2018,"Stony Brook",76,Columbia,66
2018,Iowa,78,"Iowa State",84
2018,Texas-Arlington,58,UNI,62
2018,Howard,67,Georgetown,81
2018,"Eastern Wash.",71,"San Francisco",81
2018,"St. John's ",70,"Arizona St.",82
2018,Nevada,80,TCU,84
2018,Oklahoma,85,USC,83
2018,"LIFE Pacific",71,"CSU Bakersfield",100
2018,"Concordia (Neb.)",67,"South Dakota St.",103
2018,"Army West Point",80,"Wake Forest",109
2018,Dartmouth,73,Maine,66
2018,"Md.-East. Shore",49,Liberty,71
2018,"Boston U.",90,Bethune-Cookman,87
2018,Hampton,75,"Missouri State",88
2018,"Southern Nazarene",68,"Oral Roberts",60
2018,"Colorado State",65,Oregon,95
2018,"Air Force",48,"UC Riverside",67
2018,Duke,84,"Boston College",89
2018,"Southern Utah",63,"Mich. St. ",88
2018,Cincinnati,60,Florida,66
2018,"Wichita State",78,"Oklahoma State",66
2018,"Prairie View A&M;",53,"Texas A&M;",73
2018,Monmouth,76,Kentucky,93
2018,"Notre Dame",92,Delaware,68
2018,Colorado,69,Xavier,96
2018,Minnesota,79,Arkansas,95
2018,"West Virginia",69,Pittsburgh,60
2018,VCU,67,"Seton Hall",90
2018,"Hillsdale Baptist",82,Baylor,105
2018,Lipscomb,71,Tennessee,81
2018,Illinois,82,UNLV,89
2018,Hawaii-Hilo,64,Hawaii,82
2018,UCLA,69,Michigan,78
2018,"William & Mary",62,"Ohio St. ",97
2018,"Coastal Caro.",78,"South Carolina",80
2018,"Youngstown St.",67,Butler,95
2018,Marquette,82,Wisconsin,63
2018,Gardner-Webb,60,Maryland,82
2018,"Delaware State",48,Duquesne,97
2018,Bryant,72,Memphis,90
2018,"Southern Univ.",60,UCF,76
2018,"Tennessee Tech",69,"Cent. Michigan",74
2018,IPFW,73,"Miami (Ohio)",81
2018,"Cent. Conn. St.",55,"Northern Ill.",61
2018,Longwood,70,VMI,81
2018,Stetson,79,Marist,76
2018,"Coppin State",59,UConn,72
2018,Colgate,58,Syracuse,72
2018,Indiana,62,Louisville,71
2018,UMKC,69,"NC State",88
2018,Canisius,58,Evansville,65
2018,Yale,67,"St. Bonaventure",75
2018,Valparaiso,70,"Ball State",71
2018,"Central Penn",54,Buffalo,88
2018,"Central State ",65,"Eastern Mich.",80
2018,Montana,68,"Georgia State",71
2018,La.-Monroe,56,"Jacksonville St.",75
2018,"Mt. St. Mary's",60,Lehigh,75
2018,Mass.-Lowell,75,Brown,89
2018,"Western Mich.",87,"Detroit Mercy",79
2018,UMBC,65,Towson,78
2018,"N.C. A&T;",74,Georgetown,83
2018,"Saint Joseph's",78,Temple,81
2018,Nebraska,65,Creighton,75
2018,Penn,78,Dayton,70
2018,"St. Francis (B'klyn)",68,Fordham,76
2018,Samford,59,Clemson,81
2018,Providence,63,Massachusetts,72
2018,FGCU,85,Texas-Arlington,78
2018,"S.C. Upstate",69,Denver,84
2018,Rice,62,"Steph. F. Austin",81
2018,"Chicago State",50,Oakland,82
2018,"Kent State",54,"Wright State",63
2018,"New Hampshire",58,"Holy Cross",62
2018,Lafayette,50,"Sacred Heart",62
2018,DePaul,65,Illinois-Chicago,55
2018,"Geo. Washington",54,"Penn St.",74
2018,"N.C. Central",65,"George Mason",77
2018,"Sacramento St.",54,"Boise State",77
2018,Indianapolis,75,"Indiana State",79
2018,"Murray State",78,"Illinois State",72
2018,"Norfolk State",52,"Loyola Chicago",80
2018,"S. Carolina St.",72,Furman,101
2018,"Florida A&M;",64,Mercer,82
2018,Iona,74,NJIT,70
2018,"John. & Wales (N.C.)",45,Wofford,104
2018,Howard,63,American,74
2018,Binghamton,77,"Loyola (Md.)",64
2018,Erskine,49,Radford,76
2018,Vermont,67,Northeastern,71
2018,"UC Santa Barb.",91,"Montana St.",69
2018,UAB,80,Auburn,85
2018,"North Georgia",62,"Mississippi St.",95
2018,California,63,"San Diego State",62
2018,"Texas State",68,"Abilene Christian",72
2018,"Savannah State",91,"Ga. Southern",102
2018,"William Jessup",52,"UC Davis",86
2018,"Howard Payne",56,"Lamar University",112
2018,Omaha,74,Drake,93
2018,Pacific,72,Wyoming,86
2018,Mississippi,58,"Middle Tenn.",77
2018,"McNeese ",47,"North Texas",85
2018,"Fla. National",51,Jacksonville,89
2018,"Louisiana Coll.",58,"N'western St.",88
2018,"Fairleigh D'son",54,Rutgers,92
2018,"Appalachian St.",89,Akron,94
2018,"Jackson State",62,"Louisiana Tech",91
2018,Marshall,93,Toledo,87
2018,"Bowling Green",46,"Old Dominion",88
2018,"Morgan State",66,Manhattan,80
2018,Hofstra,88,Rider,82
2018,"Utah State",67,Utah,77
2018,Albany,74,Siena,69
2018,Tulsa,61,"Kansas St.",54
2018,Houston,77,"Saint Louis",58
2018,"Seattle U",73,"St. Mary's (Cal.)",97
2018,"Henderson State",76,"Arkansas State",90
2018,"Southeast Mo. St.",75,"Southern Ill.",69
2018,"Little Rock",54,"Central Ark.",69
2018,"Houston Baptist",71,UTSA,87
2018,Milwaukee,69,"Western Illinois",90
2018,"UC Irvine",59,UTRGV,73
2018,"North Dakota St.",88,"North Dakota",79
2018,"Green Bay",77,Missouri,100
2018,"New Mexico St.",65,"New Mexico",62
2018,"Washington St.",69,UTEP,76
2018,"Utah Valley",83,"CSU Fullerton",91
2018,Grambling,53,"Grand Canyon",87
2018,"N'west Nazarene",57,"Idaho State",73
2018,Alabama,82,Arizona,88
2018,"Ark.-Pine Bluff",58,"Oregon St.",85
2018,"Weber State",68,BYU,74
2018,"San Jose State",55,Portland,64
2018,"Long Beach St.",78,Pepperdine,71
2018,"Portland State",87,"Santa Clara",84
2018,"Northern Ariz.",51,"San Diego",79
2018,"Loyola Marym't",74,CSUN,57
2018,"Fresno State",83,"Cal Poly",63
2018,Idaho,55,"CSU Bakersfield",66
2018,"Arizona St.",95,Kansas,85
2018,"La Salle",68,Villanova,77
2018,Gonzaga,97,Washington,70
2018,IUPUI,61,Purdue,86
2018,Tulane,53,"Florida State",72
2018,"Webber Int'l",46,"Florida Atlantic",106
2018,Charlotte,50,Chattanooga,64
2018,Navy,73,Columbia,68
2018,"James Madison",71,Richmond,74
2018,"Western Ky.",84,Ohio,89
2018,Hiwassee,48,"East Tenn. St.",94
2018,"Eastern Wash.",73,"South Dakota",75
2018,Drexel,60,"Robert Morris",74
2018,"North Greenville",60,Charleston,92
2018,"Toccoa Falls",39,"High Point",110
2018,"St. Francis (Pa.)",93,Niagara,87
2018,"Notre Dame (Ohio)",56,"Cleveland State",89
2018,"Md.-East. Shore",40,"Virginia Tech",93
2018,"South Alabama",75,SIUE,76
2018,Troy,71,"Southern Miss",89
2018,Cin.-Clermont,92,Tennessee-Martin,127
2018,Fairfield,76,"LIU Brooklyn",72
2018,Milligan,60,"UNC Asheville",97
2018,"Missouri State",66,"Oral Roberts",73
2018,Mercy,41,Wagner,75
2018,UNCW,84,LSU,97
2018,"Southern Univ.",60,Iowa,91
2018,Dubuque,47,UNI,80
2018,"Alcorn State",58,"Iowa State",78
2018,"Eastern Kentucky",63,"Northern Kentucky",91
2018,"Okla. Panhandle",53,"Northern Colo.",104
2018,Bryant,59,Louisville,102
2018,"Chicago State",31,Northwestern,96
2018,FIU,65,"South Florida",53
2018,"Sacred Heart",72,Hartford,86
2018,Siena,57,Vermont,81
2018,"North Florida",101,"Florida A&M;",89
2018,Fisk,53,"Jackson State",60
2018,Drake,67,Minnesota,68
2018,"Alabama A&M;",59,DePaul,83
2018,"N.C. Central",59,"Grand Canyon",64
2018,"Texas Southern",68,Oregon,74
2018,"St. Peter's",61,"Seton Hall",84
2018,"Mississippi St.",50,Cincinnati,65
2018,"Ky. Christian",57,"Morehead State",85
2018,"Charleston So.",88,"S. Carolina St.",91
2018,Columbia,66,"Boston College",81
2018,Catholic,59,Maryland,76
2018,Fordham,63,Rutgers,75
2018,"Ga. Southern",74,"George Mason",51
2018,"Southeastern La.",53,UCF,61
2018,"Green Bay",63,"Indiana State",85
2018,"Point U.",70,"Georgia State",90
2018,NJIT,76,Colgate,87
2018,"Coppin State",74,UMBC,81
2018,Hofstra,84,"Stony Brook",81
2018,"Army West Point",76,"St. Francis (B'klyn)",64
2018,Monmouth,58,Princeton,69
2018,Yale,67,Iona,83
2018,"Cal Poly",53,Bethune-Cookman,67
2018,Louisiana,75,"Louisiana Tech",71
2018,"San Diego",69,Colorado,59
2018,"Murray State",55,"Saint Louis",69
2018,Grambling,57,La.-Monroe,59
2018,"Valley City St.",58,"North Dakota St.",101
2018,"North Dakota",63,"South Dakota St.",99
2018,Fisk,69,"Alcorn State",77
2018,"Tennessee State",64,"Alabama State",45
2018,Michigan,59,Texas,52
2018,Albany,58,Memphis,67
2018,"Eastern Wash.",88,Wyoming,93
2018,"Eastern N.M.",62,"New Mexico St.",84
2018,"Jacksonville St.",69,"Oregon St.",70
2018,Villanova,87,Temple,67
2018,"Savannah State",66,"Texas A&M;",113
2018,"Kennesaw State",53,"Texas Tech",82
2018,"Boston U.",82,Mass.-Lowell,87
2018,"Miss. Valley St.",49,Duquesne,73
2018,UNCW,58,UNC-Greensboro,71
2018,FIU,85,"North Florida",87
2018,Milwaukee,63,Belmont,82
2018,Longwood,45,Illinois,92
2018,"Western Ky.",80,Wisconsin,81
2018,"Sam Houston St.",69,Mississippi,82
2018,"New Orleans",66,SMU,79
2018,"Little Rock",46,Bradley,86
2018,"Jackson State",51,"Southern Ill.",69
2018,"Arkansas State",74,Omaha,77
2018,"Southern Miss",69,"Alabama A&M;",54
2018,Houston,77,LSU,80
2018,"Grand Canyon",80,"Boise State",85
2018,Denver,63,"Northern Colo.",83
2018,"Portland State",84,Oregon,95
2018,"Ark.-Pine Bluff",52,"Fresno State",78
2018,"St. Martin's",72,"Seattle U",88
2018,"Texas Southern",68,Baylor,99
2018,"St. Edward's",86,Rice,91
2018,"Wash. Advent.",65,Howard,76
2018,Bethune-Cookman,63,"South Florida",83
2018,Montreat,47,Furman,103
2018,"Southern Wesleyan",52,VMI,90
2018,Citadel,77,Campbell,87
2018,"Toccoa Falls",35,Presbyterian,104
2018,"Mid-Atlantic Christ.",34,"Norfolk State",112
2018,"McNeese ",71,"N.C. Central",77
2018,"Florida Col.",68,Lipscomb,100
2018,"Florida A&M;",50,"Southern Univ.",68
2018,Valparaiso,50,Northwestern,84
2018,"Prairie View A&M;",73,Tulsa,77
2018,Southern-N.O.,77,"Southeastern La.",106
2018,"South Dakota",90,"Northern Ariz.",77
2018,"Bethesda Christian",44,"Utah Valley",106
2018,"Santa Clara",59,USC,82
2018,"Tennessee State",54,"N.C. A&T;",64
2018,"Little Rock",55,"Sam Houston St.",57
2018,"Washington (Md.)",67,"Mt. St. Mary's",89
2018,"Eastern Kentucky",70,"Charleston So.",65
2018,"Md.-East. Shore",36,Creighton,87
2018,"South Dakota St.",103,Colorado,112
2018,"Thomas (Ga.)",51,Samford,98
2018,"St. Mary's (Texas)",55,"Texas A&M-C.C.;",71
2018,Dartmouth,60,Illinois-Chicago,76
2018,Denver,62,Stanford,75
2018,"Simon Fraser",54,Idaho,73
2018,"UC Davis",61,"San Francisco",74
2018,Oakland,73,"Mich. St. ",86
2018,Oklahoma,91,"Wichita State",83
2018,"Miami (Fla.)",59,"Geo. Washington",50
2018,"Virginia Tech",86,Kentucky,93
2018,"East Tenn. St.",66,Xavier,68
2018,"North Dakota",83,Gonzaga,89
2018,Kansas,73,Nebraska,72
2018,"Seton Hall",65,Rutgers,71
2018,Davidson,60,Virginia,80
2018,Butler,67,Purdue,82
2018,"Notre Dame",77,Indiana,80
2018,"Oklahoma State",71,"Florida State",70
2018,Clemson,71,Florida,69
2018,Arizona,89,"New Mexico",73
2018,Rice,53,"Texas Tech",73
2018,Cincinnati,77,UCLA,63
2018,Memphis,72,Louisville,81
2018,"Detroit Mercy",58,Michigan,90
2018,UNC-Greensboro,81,"NC State",76
2018,"Indiana State",65,"Western Ky.",81
2018,Syracuse,86,Georgetown,79
2018,"Steph. F. Austin",83,LSU,82
2018,"Point U.",66,Citadel,110
2018,"Ky. Christian",40,Liberty,96
2018,"Louisiana Tech",60,Texas,75
2018,Northwestern,62,DePaul,60
2018,Drake,64,Iowa,90
2018,"McNeese ",51,Pittsburgh,72
2018,"Miss. Valley St.",63,Akron,81
2018,"Robert Morris",70,Buffalo,86
2018,Montreat,70,"Coastal Caro.",83
2018,"Wright State",77,Toledo,69
2018,Stetson,84,IPFW,88
2018,Cornell,69,Longwood,62
2018,"Loyola Chicago",56,Milwaukee,73
2018,Winthrop,88,"Alabama State",80
2018,"Cent. Michigan",80,"Southern Utah",86
2018,Georgia,62,Massachusetts,72
2018,Pepperdine,62,Belmont,79
2018,"Southeastern La.",67,Grambling,68
2018,"Lyndon State",31,"New Hampshire",111
2018,Bradley,84,"Chicago State",58
2018,"Alabama A&M;",58,UAB,90
2018,"Illinois State",101,Mississippi,97
2018,"CSU Fullerton",89,California,95
2018,Charleston,62,"Rhode Island",68
2018,"Austin Peay",74,Evansville,78
2018,Vermont,79,"St. Bonaventure",81
2018,UMKC,73,"Incarnate Word",77
2018,"Fairleigh D'son",68,NJIT,71
2018,"S.C. Upstate",61,"Jacksonville St.",77
2018,Wagner,84,Rider,90
2018,"SUNY Maritime",67,"St. Francis (B'klyn)",88
2018,Linfield,71,"Portland State",116
2018,Niagara,85,"Norfolk State",82
2018,Jacksonville,74,"S. Carolina St.",83
2018,"Eastern Illinois",52,"South Alabama",63
2018,UNI,65,"Iowa State",76
2018,Drexel,60,Temple,63
2018,"Ga. Southern",53,"CSU Bakersfield",55
2018,"William Carey",58,"Southern Miss",75
2018,"Appalachian St.",67,"Ohio St. ",80
2018,IUPUI,59,"Washington St.",72
2018,"Middle Tenn.",70,Auburn,76
2018,Oregon,68,"Fresno State",61
2018,Bucknell,79,VCU,85
2018,"N'western St.",84,"LSU Shreveport",85
2018,"Georgia State",83,Dayton,88
2018,Manhattan,66,Tulsa,80
2018,"Arkansas State",64,"Florida Atlantic",63
2018,Canisius,65,Albany,68
2018,Bethune-Cookman,74,"Kennesaw State",81
2018,"Eastern Mich.",85,"Long Beach St.",80
2018,Wis.-Parkside,50,"Green Bay",86
2018,"James Madison",76,FIU,67
2018,Tennessee-Martin,61,"Mississippi St.",92
2018,"New Mexico St.",74,Illinois,69
2018,"Southeast Mo. St.",71,"Kansas St.",89
2018,"UC Irvine",66,"St. Mary's (Cal.)",73
2018,Ohio,96,Marshall,99
2018,"New Orleans",65,Louisiana,87
2018,Marist,63,"Murray State",100
2018,Texas-Arlington,86,UTRGV,65
2018,Troy,63,Arkansas,88
2018,"Oral Roberts",83,FGCU,64
2018,"North Florida",51,Missouri,85
2018,"LIFE Pacific",62,"Utah State",96
2018,"Ark.-Pine Bluff",74,"Weber State",96
2018,UNLV,81,Pacific,76
2018,"Texas Southern",66,Wyoming,72
2018,Princeton,80,"Cal Poly",60
2018,Portland,76,"Seattle U",89
2018,"Saint Louis",60,"Oregon St.",63
2018,"North Texas",86,"San Diego",83
2018,Utah,65,BYU,77
2018,Vanderbilt,64,"Arizona St.",76
2018,"North Carolina",78,Tennessee,73
2018,"Savannah State",86,Baylor,118
2018,"St. Peter's",71,"LIU Brooklyn",56
2018,"Northern Kentucky",75,UMBC,76
2018,"N.C. A&T;",58,Duquesne,74
2018,"Cent. Conn. St.",65,"Boston College",84
2018,Elon,77,"Boston U.",69
2018,Binghamton,51,"Sacred Heart",48
2018,Siena,87,Bryant,68
2018,"Old Dominion",82,Fairfield,77
2018,"Army West Point",79,"Air Force",54
2018,"Abilene Christian",65,Lipscomb,67
2018,"Central Ark.",94,"Morehead State",98
2018,"Rio Grande",70,"Miami (Ohio)",109
2018,"High Point",57,Wofford,70
2018,Furman,90,UNCW,84
2018,Milligan,69,"William & Mary",126
2018,Gardner-Webb,80,Hampton,79
2018,"Cornell (Iowa)",58,Omaha,99
2018,"Stony Brook",60,Providence,62
2018,Chattanooga,76,"Tennessee Tech",82
2018,"UC Riverside",61,Montana,77
2018,"Prairie View A&M;",72,Houston,92
2018,"Florida A&M;",54,"Georgia Tech",79
2018,"Penn St.",72,"George Mason",54
2018,"Lamar University",61,"Southern Ill.",71
2018,CSUN,58,"Eastern Wash.",86
2018,Iona,59,"St. John's ",69
2018,Mercer,85,"La Salle",95
2018,Maine,59,"Saint Joseph's",72
2018,"Western Caro.",76,"UNC Asheville",72
2018,"Texas State",58,"Colorado State",66
2018,Radford,62,Nevada,77
2018,"Loyola Marym't",77,Washington,80
2018,"San Francisco",59,Stanford,71
2018,"South Dakota",76,"San Jose State",62
2018,"UC Santa Barb.",87,USC,98
2018,Delaware,68,"Delaware State",59
2018,"Utah Valley",69,Hawaii,70
2018,"Houston Baptist",62,"Mich. St. ",107
2018,IUPUI,71,Gonzaga,101
2018,Omaha,64,Kansas,109
2018,"Texas Southern",72,TCU,91
2018,"North Dakota St.",53,Arizona,83
2018,"Charleston So.",58,"Florida State",69
2018,Texas-Arlington,81,Creighton,90
2018,"Coastal Georgia",75,"S.C. Upstate",83
2018,Charlotte,69,"East Carolina",50
2018,"Northern Ill.",70,Marquette,79
2018,"Northern Ariz.",56,"South Florida",70
2018,"Wake Forest",84,"Coastal Caro.",80
2018,Northeastern,81,"Kent State",69
2018,Idaho,82,"Western Mich.",52
2018,"Mt. St. Mary's",59,American,56
2018,Susquehanna,70,Lafayette,82
2018,Quinnipiac,71,Drexel,72
2018,"Bethany (W.Va.)",77,"St. Francis (Pa.)",113
2018,"Ozarks ",49,"Little Rock",94
2018,IPFW,92,Indiana,72
2018,"Nicholls State",69,Tulane,76
2018,Millsaps,44,La.-Monroe,97
2018,Asbury,70,Samford,99
2018,"Okla. Panhandle",59,"New Orleans",107
2018,"Norfolk State",66,"Eastern Kentucky",83
2018,Howard,60,"Jacksonville St.",62
2018,Rockford,64,"Green Bay",108
2018,"Blue Mountain",56,"Alcorn State",83
2018,"Tennessee State",46,Texas,47
2018,"Boise State",63,SMU,86
2018,"Miss. Valley St.",38,"Grand Canyon",71
2018,"Youngstown St.",62,"Idaho State",86
2018,Denver,65,"Montana St.",79
2018,"CSU Mont. Bay",56,"Fresno State",93
2018,Valparaiso,76,"Santa Clara",68
2018,Longwood,61,"Arizona St.",95
2018,"Northern Kentucky",58,"Texas A&M;",64
2018,Marshall,77,Xavier,81
2018,"Arkansas State",80,"Wichita State",89
2018,"Savannah State",47,Virginia,78
2018,"N'western St.",68,Oklahoma,105
2018,"Ark.-Pine Bluff",49,Cincinnati,77
2018,"Florida Atlantic",54,"Texas Tech",90
