,year,date,team1,team1_score,team2,team2_score
1066,2025,2024-11-22,Pepperdine,50,Northwestern,68
1067,2025,2024-11-22,UIW,74,Northern Ariz.,75
1068,2025,2024-11-22,Utah Valley,77,Murray St.,75
1069,2025,2024-11-22,Mississippi St.,84,SMU,79
1070,2025,2024-11-22,Southeastern La.,61,Wyoming,64
1071,2025,2024-11-22,Omaha,67,Alabama St.,85
1072,2025,2024-11-22,Little Rock,67,Arkansas,79
1073,2025,2024-11-22,Norfolk St.,73,Grand Canyon,91
1074,2025,2024-11-22,Texas,67,Saint Joseph's,58
1075,2025,2024-11-22,UC Riverside,77,Colorado St.,75
1076,2025,2024-11-22,UC Irvine,93,Weber St.,87
1077,2025,2024-11-22,Tennessee,77,Baylor,62
1078,2025,2024-11-22,North Dakota,77,LMU (CA),73
1079,2025,2024-11-22,Cal St. Fullerton,47,UCLA,80
1080,2025,2024-11-22,Southern Utah,72,San Diego,67
1081,2025,2024-11-22,Northwest (WA),52,Seattle U,80
1082,2025,2024-11-22,Alcorn,60,Washington,77
1083,2025,2024-11-22,Wichita St.,88,Saint Louis,63
1084,2025,2024-11-22,Duke,69,Arizona,55
1085,2025,2024-11-23,North Carolina,87,Hawaii,69
1086,2025,2024-11-23,Georgia,69,Marquette,80
1087,2025,2024-11-23,La Salle,92,Stetson,77
1088,2025,2024-11-23,FIU,76,CSU Bakersfield,73
1089,2025,2024-11-23,West Ga.,54,Ga. Southern,64
1090,2025,2024-11-23,Boston U.,75,UMBC,71
1091,2025,2024-11-23,Delaware,71,Vermont,75
1092,2025,2024-11-23,Saint Francis,65,Georgetown,82
1093,2025,2024-11-23,Presbyterian,71,Monmouth,61
1094,2025,2024-11-23,Marshall,45,Purdue,80
1095,2025,2024-11-23,LIU,79,Charlotte,76
1096,2025,2024-11-23,Northeastern,59,FGCU,55
1097,2025,2024-11-23,Brown,83,Canisius,76
1098,2025,2024-11-23,UAlbany,67,Kansas City,65
1099,2025,2024-11-23,St. Thomas (MN),91,Portland St.,65
1100,2025,2024-11-23,Kentucky St.,59,Northern Ky.,85
1101,2025,2024-11-23,East Carolina,72,UIC,55
1102,2025,2024-11-23,Quinnipiac,70,UMass Lowell,80
1103,2025,2024-11-23,South Carolina St.,72,IU Indy,62
1104,2025,2024-11-23,Cincinnati,81,Georgia Tech,58
1105,2025,2024-11-23,New Hampshire,49,Marist,54
1106,2025,2024-11-23,Furman,67,Charleston So.,46
1107,2025,2024-11-23,Ferrum,55,George Mason,100
1108,2025,2024-11-23,Fairfield,66,Yale,91
1109,2025,2024-11-23,Bowling Green,68,Bellarmine,80
1110,2025,2024-11-23,UAB,83,Illinois St.,84
1111,2025,2024-11-23,James Madison,71,Jacksonville St.,65
1112,2025,2024-11-23,Delaware St.,66,Mount St. Mary's,76
1113,2025,2024-11-23,Omaha,84,Akron,92
1114,2025,2024-11-23,Wofford,74,Milwaukee,76
1115,2025,2024-11-23,Detroit Mercy,57,Wake Forest,67
1116,2025,2024-11-23,Springfield,46,Wagner,81
1117,2025,2024-11-23,UMES,40,Illinois,87
1118,2025,2024-11-23,American,73,P.R.-Bayamon,56
1119,2025,2024-11-23,Le Moyne,61,A&M-Corpus Christi,82
1120,2025,2024-11-23,Fresno St.,72,Long Beach St.,69
1121,2025,2024-11-23,ULM,62,North Ala.,74
1122,2025,2024-11-23,Massachusetts,80,Temple,87
1123,2025,2024-11-23,NIU,52,DePaul,98
1124,2025,2024-11-23,Idaho,67,Southern Utah,82
1125,2025,2024-11-23,Coastal Carolina,70,Alabama A&M,77
1126,2025,2024-11-23,Toledo,45,UC San Diego,80
1127,2025,2024-11-23,Louisiana,74,George Washington,83
1128,2025,2024-11-23,Tulsa,53,Loyola Chicago,89
1129,2025,2024-11-23,USC Upstate,74,Queens (NC),98
1130,2025,2024-11-23,Lamar University,75,Alabama St.,77
1131,2025,2024-11-23,Rider,57,Bucknell,53
1132,2025,2024-11-23,Stony Brook,63,Columbia,82
1133,2025,2024-11-23,Kent St.,68,Cleveland St.,52
1134,2025,2024-11-23,Youngstown St.,57,SFA,64
1135,2025,2024-11-23,St. Ambrose,49,SIUE,83
1136,2025,2024-11-23,New Mexico St.,65,UNLV,72
1137,2025,2024-11-23,Eastern Wash.,68,California Baptist,79
1138,2025,2024-11-23,Cal Poly,66,Saint Mary's (CA),80
1139,2025,2024-11-23,Prairie View,98,Northern Colo.,114
1140,2025,2024-11-23,Mississippi Val.,43,BYU,87
1141,2025,2024-11-23,Stanford,71,Santa Clara,69
1142,2025,2024-11-24,Portland,67,Princeton,94
1143,2025,2024-11-24,Hampton,69,Boise St.,83
1144,2025,2024-11-24,St. John's (NY),63,Georgia,66
1145,2025,2024-11-24,American,81,UAlbany,77
1146,2025,2024-11-24,Boston U.,69,Howard,62
1147,2025,2024-11-24,Wofford,74,Portland St.,79
1148,2025,2024-11-24,Holy Cross,55,Maine,80
1149,2025,2024-11-24,Col. of Charleston,53,Rhode Island,91
1150,2025,2024-11-24,Omaha,65,Lamar University,59
1151,2025,2024-11-24,CSU Bakersfield,68,Northeastern,60
1152,2025,2024-11-24,Miami (FL),70,VCU,77
1153,2025,2024-11-24,William & Mary,76,App State,79
1154,2025,2024-11-24,Binghamton,56,Central Conn. St.,64
1155,2025,2024-11-24,Rutgers,77,Kennesaw St.,79
1156,2025,2024-11-24,Vermont,66,Fairfield,67
1157,2025,2024-11-24,Rosemont,45,Lafayette,91
1158,2025,2024-11-24,Villanova,75,Maryland,76
1159,2025,2024-11-24,South Fla.,73,Wright St.,72
1160,2025,2024-11-24,South Dakota St.,71,Duquesne,60
1161,2025,2024-11-24,Eastern Ill.,53,Valparaiso,81
1162,2025,2024-11-24,UNC Asheville,83,Central Ark.,92
1163,2025,2024-11-24,Bryant,70,St. Bonaventure,85
1164,2025,2024-11-24,St. Thomas (MN),65,Milwaukee,69
1165,2025,2024-11-24,FIU,59,FGCU,60
1166,2025,2024-11-24,Alabama St.,78,Akron,97
1167,2025,2024-11-24,North Ala.,58,Northwestern St.,71
1168,2025,2024-11-24,LSU,109,UCF,102
1169,2025,2024-11-24,Oklahoma St.,78,Nevada,90
1170,2025,2024-11-24,Florida St.,92,Massachusetts,59
1171,2025,2024-11-24,Kansas City,88,P.R.-Rio Piedras,55
1172,2025,2024-11-24,Sacramento St.,77,California,83
1173,2025,2024-11-24,Mercyhurst,48,Air Force,82
1174,2025,2024-11-24,CSUN,89,Utah Tech,79
1175,2025,2024-11-24,Towson,64,Morgan St.,60
1176,2025,2024-11-24,Campbell,53,Evansville,66
1177,2025,2024-11-24,Missouri St.,71,High Point,61
1178,2025,2024-11-24,Queens (NC),67,ETSU,82
1179,2025,2024-11-24,Ark.-Pine Bluff,63,Missouri,112
1180,2025,2024-11-24,Jackson St.,53,Lipscomb,77
1181,2025,2024-11-24,Alcorn,52,UC Riverside,69
1182,2025,2024-11-24,Middle Tenn.,69,Bradley,80
1183,2025,2024-11-24,Longwood,69,McNeese,84
1184,2025,2024-11-24,Wisconsin,81,Pittsburgh,75
1185,2025,2024-11-24,Yale,94,Delaware,100
1186,2025,2024-11-24,Fla. Atlantic,61,Seton Hall,63
1187,2025,2024-11-24,Denver,73,Montana,83
1188,2025,2024-11-24,Grambling,69,Southern California,80
1189,2025,2024-11-24,Old Dominion,52,Boston College,82
1190,2025,2024-11-24,Southern Miss.,59,Montana St.,79
1191,2025,2024-11-24,Idaho,61,San Diego,68
1192,2025,2024-11-24,Texas Southern,68,New Mexico,99
1193,2025,2024-11-24,Ohio,65,Texas St.,74
1194,2025,2024-11-24,Liberty,67,Kansas St.,65
1195,2025,2024-11-24,Drake,81,Vanderbilt,70
1196,2025,2024-11-25,Radford,63,Chicago St.,48
1197,2025,2024-11-25,Siena,58,Miami (OH),70
1198,2025,2024-11-25,Hampton,64,Duquesne,59
1199,2025,2024-11-25,Howard,77,UMBC,95
1200,2025,2024-11-25,Champion Chris.,58,Southern U.,121
1201,2025,2024-11-25,Eastern Ky.,61,Ball St.,63
1202,2025,2024-11-25,Drexel,81,Purdue Fort Wayne,87
1203,2025,2024-11-25,UAB,98,Louisiana,86
1204,2025,2024-11-25,Mercer,90,Jacksonville,89
1205,2025,2024-11-25,Boise St.,83,South Dakota St.,82
1206,2025,2024-11-25,Memphis,99,UConn,97
1207,2025,2024-11-25,Illinois St.,64,George Washington,72
1208,2025,2024-11-25,Southern Ill.,79,Louisiana Tech,85
1209,2025,2024-11-25,IU Indy,88,Alabama A&M,83
1210,2025,2024-11-25,Penn St.,85,Fordham,66
1211,2025,2024-11-25,Denver,60,CSUN,89
1212,2025,2024-11-25,Colorado,56,Michigan St.,72
1213,2025,2024-11-25,High Point,73,Old Dominion,67
1214,2025,2024-11-25,Longwood,64,Kansas St.,80
1215,2025,2024-11-25,Michigan,75,Virginia Tech,63
1216,2025,2024-11-25,Merrimack,74,UMass Lowell,81
1217,2025,2024-11-25,Florida Tech,57,Richmond,67
1218,2025,2024-11-25,LIU,65,Winthrop,87
1219,2025,2024-11-25,Clemson,70,San Francisco,55
1220,2025,2024-11-25,Washington Col.,43,Navy,94
1221,2025,2024-11-25,Green Bay,69,Ohio St.,102
1222,2025,2024-11-25,New Hampshire,57,Columbia,83
1223,2025,2024-11-25,Cornell,84,Iona,68
1224,2025,2024-11-25,East Texas A&M,65,Stonehill,67
1225,2025,2024-11-25,Tennessee St.,78,Chattanooga,85
1226,2025,2024-11-25,CarolinaU,36,N.C. Central,91
1227,2025,2024-11-25,N.C. A&T,81,Buffalo,82
1228,2025,2024-11-25,Le Moyne,77,UTRGV,97
1229,2025,2024-11-25,Mississippi Col.,35,Nicholls,79
1230,2025,2024-11-25,Missouri St.,74,Boston College,76
1231,2025,2024-11-25,Utah Tech,66,Montana,69
1232,2025,2024-11-25,UMES,35,Arkansas,109
1233,2025,2024-11-25,UIW,63,South Alabama,84
1234,2025,2024-11-25,Indiana St.,77,Southern Ind.,87
1235,2025,2024-11-25,Central Mich.,65,Minnesota,68
1236,2025,2024-11-25,Eastern Mich.,74,Houston Christian,73
1237,2025,2024-11-25,Quinnipiac,67,Saint Louis,81
1238,2025,2024-11-25,Randall,50,South Dakota,112
1239,2025,2024-11-25,UTSA,72,Troy,86
1240,2025,2024-11-25,McNeese,58,Liberty,62
1241,2025,2024-11-25,Oregon St.,55,North Texas,58
1242,2025,2024-11-25,Xavier,75,South Carolina,66
1243,2025,2024-11-25,Rogers St.,69,Oral Roberts,68
1244,2025,2024-11-25,UTEP,65,San Jose St.,71
1245,2025,2024-11-25,Auburn,83,Iowa St.,81
1246,2025,2024-11-25,Embry-Riddle (AZ),46,Idaho St.,97
1247,2025,2024-11-25,Justice Col.,45,Weber St.,93
1248,2025,2024-11-25,Abilene Christian,82,Southern Miss.,74
1249,2025,2024-11-25,Little Rock,34,Illinois,92
1250,2025,2024-11-25,Norfolk St.,76,UC Davis,55
1251,2025,2024-11-25,UNC Greensboro,71,Long Beach St.,48
1252,2025,2024-11-25,Dayton,90,North Carolina,92
1253,2025,2024-11-26,Drexel,83,Chicago St.,71
1254,2025,2024-11-26,Jacksonville,75,Siena,64
1255,2025,2024-11-26,Duquesne,67,Old Dominion,54
1256,2025,2024-11-26,Eastern Ky.,77,Southern Ill.,72
1257,2025,2024-11-26,Tulsa,63,Detroit Mercy,44
1258,2025,2024-11-26,Southeastern La.,69,Gardner-Webb,73
1259,2025,2024-11-26,Hampton,73,High Point,76
1260,2025,2024-11-26,San Francisco,85,Fordham,64
1261,2025,2024-11-26,Miami (OH),75,Mercer,72
1262,2025,2024-11-26,Creighton,53,San Diego St.,71
1263,2025,2024-11-26,Georgia St.,50,Austin Peay,62
1264,2025,2024-11-26,North Dakota,67,Bethune-Cookman,79
1265,2025,2024-11-26,Louisiana Tech,65,Richmond,62
1266,2025,2024-11-26,UConn,72,Colorado,73
1267,2025,2024-11-26,Denver,54,Utah Tech,68
1268,2025,2024-11-26,West Ga.,74,Utah Valley,77
1269,2025,2024-11-26,Clemson,75,Penn St.,67
1270,2025,2024-11-26,Bryant,97,Tennessee St.,85
1271,2025,2024-11-26,Texas A&M,70,Oregon,80
1272,2025,2024-11-26,UT Arlington,66,Murray St.,79
1273,2025,2024-11-26,South Dakota St.,75,Missouri St.,55
1274,2025,2024-11-26,Ball St.,94,Florida Tech,57
1275,2025,2024-11-26,NJIT,53,Cleveland St.,56
1276,2025,2024-11-26,Memphis,71,Michigan St.,63
1277,2025,2024-11-26,Wyoming,64,Tulane,63
1278,2025,2024-11-26,Western Ky.,68,Kentucky,87
1279,2025,2024-11-26,Midway,60,Bellarmine,101
1280,2025,2024-11-26,Radford,69,Purdue Fort Wayne,56
1281,2025,2024-11-26,VMI,67,Loyola Maryland,70
1282,2025,2024-11-26,St. Andrews,85,The Citadel,100
1283,2025,2024-11-26,Coppin St.,54,Saint Joseph's,83
1284,2025,2024-11-26,Lehigh,78,Saint Francis,88
1285,2025,2024-11-26,Stanford,71,Grand Canyon,78
1286,2025,2024-11-26,SUNY Maritime,52,Army West Point,91
1287,2025,2024-11-26,Manhattan,65,Virginia,74
1288,2025,2024-11-26,Western Caro.,57,Florida St.,91
1289,2025,2024-11-26,Penn St.-Wilkes Barre,43,Delaware St.,111
1290,2025,2024-11-26,Saint Peter's,78,FDU,76
1291,2025,2024-11-26,Wagner,41,Georgetown,66
1292,2025,2024-11-26,North Dakota St.,98,Samford,103
1293,2025,2024-11-26,Boise St.,61,Boston College,63
1294,2025,2024-11-26,Alabama,85,Houston,80
1295,2025,2024-11-26,Western Ill.,64,South Alabama,63
1296,2025,2024-11-26,USC Upstate,77,Iowa,110
1297,2025,2024-11-26,Texas Lutheran,45,A&M-Corpus Christi,94
1298,2025,2024-11-26,Northern N.M.,50,Northern Colo.,92
1299,2025,2024-11-26,Long Beach St.,44,UTEP,70
1300,2025,2024-11-26,LMU (CA),77,Belmont,63
1301,2025,2024-11-26,Iowa St.,89,Dayton,84
1302,2025,2024-11-26,Cal St. Fullerton,72,Pepperdine,63
1303,2025,2024-11-26,Mississippi Val.,48,Utah,94
1304,2025,2024-11-26,Eastern Mich.,72,Northern Ariz.,68
1305,2025,2024-11-26,Abilene Christian,59,Montana St.,85
1306,2025,2024-11-26,Kansas,75,Duke,72
1307,2025,2024-11-26,California Baptist,77,SMU,79
1308,2025,2024-11-26,Eastern Wash.,51,UC Santa Barbara,67
1309,2025,2024-11-26,Southern Utah,43,UCLA,88
1310,2025,2024-11-26,Grambling,79,Cal Poly,82
1311,2025,2024-11-26,Notre Dame,84,Rutgers,85
1312,2025,2024-11-26,UNC Greensboro,64,San Jose St.,69
1313,2025,2024-11-26,Auburn,85,North Carolina,72
1314,2025,2024-11-26,Furman,61,Seattle U,56
1315,2025,2024-11-27,Fresno St.,73,Washington St.,84
1316,2025,2024-11-27,Hawaii Pacific,63,Hawaii,67
1317,2025,2024-11-27,Morgan St.,69,UMBC,92
1318,2025,2024-11-27,Indiana,61,Louisville,89
1319,2025,2024-11-27,Eastern Ky.,69,Louisiana Tech,78
1320,2025,2024-11-27,Rhode Island,81,Detroit Mercy,75
1321,2025,2024-11-27,Southeastern La.,76,North Dakota,60
1322,2025,2024-11-27,Northern Ky.,64,Col. of Charleston,79
1323,2025,2024-11-27,UTSA,76,Merrimack,74
1324,2025,2024-11-27,Western Mich.,73,Youngstown St.,62
1325,2025,2024-11-27,Bryant,76,Chattanooga,84
1326,2025,2024-11-27,Presbyterian,75,Tennessee Tech,90
1327,2025,2024-11-27,New Orleans,60,Baylor,91
1328,2025,2024-11-27,ETSU,75,Charlotte,55
1329,2025,2024-11-27,Dalton St.,69,North Ala.,100
1330,2025,2024-11-27,Tex. A&M-Kingsville,72,Texas Southern,80
1331,2025,2024-11-27,Stony Brook,54,Brown,77
1332,2025,2024-11-27,Gonzaga,78,West Virginia,86
1333,2025,2024-11-27,Tulsa,71,Georgia St.,74
1334,2025,2024-11-27,Colorado,71,Iowa St.,99
1335,2025,2024-11-27,Gardner-Webb,79,Bethune-Cookman,64
1336,2025,2024-11-27,Southern Ill.,81,Florida Tech,54
1337,2025,2024-11-27,UT Martin,35,Tennessee,78
1338,2025,2024-11-27,Canisius,64,Robert Morris,72
1339,2025,2024-11-27,Sam Houston,63,App State,66
1340,2025,2024-11-27,Sacramento St.,63,Air Force,61
1341,2025,2024-11-27,Massachusetts,62,Harvard,54
1342,2025,2024-11-27,NJIT,78,Morehead St.,69
1343,2025,2024-11-27,Nazareth,63,Princeton,99
1344,2025,2024-11-27,San Diego St.,68,Oregon,78
1345,2025,2024-11-27,West Ga.,61,North Dakota St.,73
1346,2025,2024-11-27,NIU,82,Valparaiso,87
1347,2025,2024-11-27,Bucknell,67,Maryland,91
1348,2025,2024-11-27,Providence,77,Oklahoma,79
1349,2025,2024-11-27,UT Arlington,68,Austin Peay,58
1350,2025,2024-11-27,Memphis,76,Auburn,90
1351,2025,2024-11-27,Ball St.,60,Richmond,73
1352,2025,2024-11-27,Tulane,66,Belmont,89
1353,2025,2024-11-27,South Carolina,70,Virginia Tech,60
1354,2025,2024-11-27,UIW,86,Western Ill.,75
1355,2025,2024-11-27,South Dakota,79,Nebraska,96
1356,2025,2024-11-27,Averett,56,Winthrop,99
1357,2025,2024-11-27,Creighton,73,Texas A&M,77
1358,2025,2024-11-27,Lindenwood,61,Missouri,81
1359,2025,2024-11-27,Rider,48,Villanova,72
1360,2025,2024-11-27,Milwaukee,76,UCF,84
1361,2025,2024-11-27,Colgate,72,UNCW,59
1362,2025,2024-11-27,Plattsburgh St.,55,Vermont,78
1363,2025,2024-11-27,Cornell,72,Syracuse,82
1364,2025,2024-11-27,Alabama St.,59,Cincinnati,77
1365,2025,2024-11-27,South Carolina St.,53,Marshall,82
1366,2025,2024-11-27,Arizona,104,Davidson,71
1367,2025,2024-11-27,Charleston So.,67,Georgia Tech,91
1368,2025,2024-11-27,UTEP,64,UNC Greensboro,58
1369,2025,2024-11-27,Utah Valley,76,Samford,84
1370,2025,2024-11-27,UMES,59,Little Rock,78
1371,2025,2024-11-27,Northern Ariz.,74,Houston Christian,71
1372,2025,2024-11-27,UMass Lowell,90,Saint Louis,93
1373,2025,2024-11-27,Xavier,53,Michigan,78
1374,2025,2024-11-27,Wyoming,70,LMU (CA),73
1375,2025,2024-11-27,CSUN,75,Montana,83
1376,2025,2024-11-27,Stonehill,59,Marquette,94
1377,2025,2024-11-27,Michigan St.,94,North Carolina,91
1378,2025,2024-11-27,SMU,77,Washington St.,60
1379,2025,2024-11-27,Alabama,95,Rutgers,90
1380,2025,2024-11-27,Mercyhurst,55,California,81
1381,2025,2024-11-27,Ark.-Pine Bluff,71,Pacific,83
1382,2025,2024-11-27,Marian (WI),64,San Diego,69
1383,2025,2024-11-27,San Jose St.,82,Long Beach St.,66
1384,2025,2024-11-28,California Baptist,86,Fresno St.,81
1385,2025,2024-11-28,UConn,67,Dayton,85
1386,2025,2024-11-28,Houston,65,Notre Dame,54
1387,2025,2024-11-28,Minnesota,66,Wichita St.,68
1388,2025,2024-11-28,West Virginia,70,Louisville,79
1389,2025,2024-11-28,UT Arlington,78,Rhode Island,83
1390,2025,2024-11-28,Florida,75,Wake Forest,58
1391,2025,2024-11-28,Gonzaga,89,Indiana,73
1392,2025,2024-11-28,NC State,61,Purdue,71
1393,2025,2024-11-28,Utah Valley,63,North Dakota St.,83
1394,2025,2024-11-28,Santa Clara,69,TCU,52
1395,2025,2024-11-28,Illinois,90,Arkansas,77
1396,2025,2024-11-28,Arizona,77,Oklahoma,82
1397,2025,2024-11-28,BYU,85,Ole Miss,96
1398,2025,2024-11-28,Utah St.,72,St. Bonaventure,67
1399,2025,2024-11-28,Washington,73,Colorado St.,67
1400,2025,2024-11-28,Northwestern,69,Butler,71
1401,2025,2024-11-28,Kennesaw St.,59,UC Irvine,76
1402,2025,2024-11-28,Davidson,69,Providence,58
1403,2025,2024-11-28,UNI,48,North Texas,68
1404,2025,2024-11-28,Saint Mary's (CA),71,Southern California,36
1405,2025,2024-11-28,Kent St.,65,Towson,54
1406,2025,2024-11-28,Mississippi St.,80,UNLV,58
1407,2025,2024-11-28,Arizona St.,85,New Mexico,82
1408,2025,2024-11-29,Providence,73,Indiana,89
1409,2025,2024-11-29,Alcorn,65,South Alabama,74
1410,2025,2024-11-29,Dartmouth,88,Boston College,83
1411,2025,2024-11-29,Colgate,50,App State,72
1412,2025,2024-11-29,Bowling Green,70,Weber St.,73
1413,2025,2024-11-29,Minnesota,51,Wake Forest,57
1414,2025,2024-11-29,Valparaiso,70,DePaul,89
1415,2025,2024-11-29,VMI,64,George Washington,77
1416,2025,2024-11-29,Maine,69,Elon,56
1417,2025,2024-11-29,Tarleton St.,51,Iona,62
1418,2025,2024-11-29,Judson (IL),41,Bradley,107
1419,2025,2024-11-29,Niagara,65,Binghamton,62
1420,2025,2024-11-29,Merrimack,72,Troy,68
1421,2025,2024-11-29,TCU,72,Colorado St.,76
1422,2025,2024-11-29,Pittsburgh,91,Ohio St.,90
1423,2025,2024-11-29,Morehead St.,71,Cleveland St.,69
1424,2025,2024-11-29,NIU,59,Eastern Ill.,72
1425,2025,2024-11-29,Arizona,76,West Virginia,83
1426,2025,2024-11-29,Tennessee Tech,56,Vanderbilt,87
1427,2025,2024-11-29,Pepperdine,82,New Mexico St.,70
1428,2025,2024-11-29,Wichita St.,51,Florida,88
1429,2025,2024-11-29,NC State,61,BYU,72
1430,2025,2024-11-29,Central Penn,36,Liberty,93
1431,2025,2024-11-29,Holy Cross,41,Virginia,67
1432,2025,2024-11-29,Sam Houston,60,UNCW,69
1433,2025,2024-11-29,George Mason,66,James Madison,61
1434,2025,2024-11-29,West Ga.,65,Samford,86
1435,2025,2024-11-29,LIU,56,Lafayette,75
1436,2025,2024-11-29,Navy,86,Penn,78
1437,2025,2024-11-29,Santa Clara,69,Washington,76
1438,2025,2024-11-29,Indiana St.,81,Arkansas St.,86
1439,2025,2024-11-29,Gardner-Webb,74,Belmont,83
1440,2025,2024-11-29,N.C. A&T,69,East Carolina,93
1441,2025,2024-11-29,Oklahoma,69,Louisville,64
1442,2025,2024-11-29,Ole Miss,78,Purdue,80
1443,2025,2024-11-29,Utah St.,61,North Texas,57
1444,2025,2024-11-29,Seattle U,48,Duke,70
1445,2025,2024-11-29,Rice,63,Hofstra,68
1446,2025,2024-11-29,Georgia St.,76,Kentucky,105
1447,2025,2024-11-29,Florida A&M,58,Clemson,86
1448,2025,2024-11-29,North Florida,78,SIUE,73
1449,2025,2024-11-29,Elizabeth City St.,58,VCU,103
1450,2025,2024-11-29,UNLV,61,Northwestern,66
1451,2025,2024-11-29,Le Moyne,81,Manhattan,77
1452,2025,2024-11-29,Towson,63,Kennesaw St.,67
1453,2025,2024-11-29,SFA,68,ULM,60
1454,2025,2024-11-29,Northwestern St.,53,LSU,77
1455,2025,2024-11-29,Northern Colo.,64,Texas Tech,89
1456,2025,2024-11-29,Davidson,65,Gonzaga,90
1457,2025,2024-11-29,Delaware St.,68,Texas,90
1458,2025,2024-11-29,St. Bonaventure,68,UNI,56
1459,2025,2024-11-29,UC Irvine,51,Kent St.,39
1460,2025,2024-11-29,Butler,87,Mississippi St.,77
1461,2025,2024-11-29,Saint Mary's (CA),64,Arizona St.,68
1462,2025,2024-11-29,Mississippi Val.,48,UC Santa Barbara,81
1463,2025,2024-11-30,Southern California,73,New Mexico,83
1464,2025,2024-11-30,Southern U.,73,Louisiana Tech,70
1465,2025,2024-11-30,Monmouth,63,Seton Hall,51
1466,2025,2024-11-30,Colgate,78,Sam Houston,82
1467,2025,2024-11-30,Campbell,72,Green Bay,66
1468,2025,2024-11-30,Northeastern,64,Vermont,68
1469,2025,2024-11-30,Chicago St.,53,Wisconsin,74
1470,2025,2024-11-30,Central Ark.,68,Georgia Tech,87
1471,2025,2024-11-30,Creighton,80,Notre Dame,76
1472,2025,2024-11-30,Iona,80,Indiana St.,83
1473,2025,2024-11-30,Delaware,72,Rider,66
1474,2025,2024-11-30,Trinity Christian,49,IU Indy,106
1475,2025,2024-11-30,Purdue Fort Wayne,77,East Texas A&M,57
1476,2025,2024-11-30,Navy,63,Elon,69
1477,2025,2024-11-30,Binghamton,75,LIU,70
1478,2025,2024-11-30,Milwaukee,65,Southern Miss.,66
1479,2025,2024-11-30,Western Caro.,62,Marquette,94
1480,2025,2024-11-30,Mount St. Mary's,79,Howard,75
1481,2025,2024-11-30,Robert Morris,68,Ohio,84
1482,2025,2024-11-30,Charleston So.,83,Miami (FL),79
1483,2025,2024-11-30,Pfeiffer,50,High Point,81
1484,2025,2024-11-30,New Mexico St.,60,Bowling Green,61
1485,2025,2024-11-30,USC Upstate,51,Coastal Carolina,73
1486,2025,2024-11-30,App State,61,UNCW,76
1487,2025,2024-11-30,Virginia-Lynchburg,51,N.C. Central,131
1488,2025,2024-11-30,Nicholls,76,Louisiana,75
1489,2025,2024-11-30,CSUN,72,Montana St.,69
1490,2025,2024-11-30,Texas A&M,81,Rutgers,77
1491,2025,2024-11-30,Temple,75,La Salle,83
1492,2025,2024-11-30,UAlbany,68,Georgetown,100
1493,2025,2024-11-30,Houston Christian,71,UTSA,78
1494,2025,2024-11-30,Austin Peay,57,ETSU,79
1495,2025,2024-11-30,Hofstra,59,Tarleton St.,61
1496,2025,2024-11-30,Niagara,47,Lafayette,59
1497,2025,2024-11-30,Maine,64,Penn,77
1498,2025,2024-11-30,Weber St.,68,Pepperdine,53
1499,2025,2024-11-30,Prairie View,74,A&M-Corpus Christi,109
1500,2025,2024-11-30,Harvard,64,St. John's (NY),77
1501,2025,2024-11-30,Eastern Wash.,80,Utah,88
1502,2025,2024-11-30,UC Riverside,68,Idaho,80
1503,2025,2024-11-30,Aurora,76,UIC,91
1504,2025,2024-11-30,Siena,71,Bucknell,58
1505,2025,2024-11-30,Bellarmine,70,Northern Ky.,86
1506,2025,2024-11-30,FGCU,80,Fla. Atlantic,78
1507,2025,2024-11-30,Bethany (WV),60,Youngstown St.,128
1508,2025,2024-11-30,Furman,51,Kansas,86
1509,2025,2024-11-30,Ga. Southern,47,Drake,61
1510,2025,2024-11-30,La Verne,33,UC San Diego,109
1511,2025,2024-11-30,Air Force,57,Wright St.,70
1512,2025,2024-11-30,Arkansas St.,67,Rice,75
1513,2025,2024-11-30,Marist,69,Lehigh,74
1514,2025,2024-11-30,Detroit Mercy,98,Eastern Mich.,89
1515,2025,2024-11-30,Jacksonville,56,Georgia,102
1516,2025,2024-11-30,UMES,45,UConn,99
1517,2025,2024-11-30,Oakland,85,Toledo,52
1518,2025,2024-11-30,Our Lady of the Lake,54,Lamar University,88
1519,2025,2024-11-30,San Diego St.,73,Houston,70
1520,2025,2024-11-30,Kent St.,67,Kennesaw St.,60
1521,2025,2024-11-30,Cal St. Fullerton,55,Pacific,64
1522,2025,2024-11-30,Mercyhurst,66,Sacramento St.,60
1523,2025,2024-11-30,Utah Tech,68,Portland St.,71
1524,2025,2024-11-30,Lipscomb,82,Alabama A&M,44
1525,2025,2024-11-30,Marshall,82,Western Ky.,90
1526,2025,2024-11-30,Abilene Christian,71,Omaha,55
1527,2025,2024-11-30,Kansas City,59,Southeast Mo. St.,80
1528,2025,2024-11-30,CSU Bakersfield,64,Southern Utah,74
1529,2025,2024-11-30,UC Irvine,67,Towson,60
1530,2025,2024-11-30,Oregon,83,Alabama,81
1531,2025,2024-11-30,Cal Poly,97,Stanford,90
1532,2025,2024-11-30,UC Davis,57,Oregon St.,90
1533,2025,2024-12-01,Maine,71,Navy,66
1534,2025,2024-12-01,NJIT,68,Massachusetts,80
1535,2025,2024-12-01,Alcorn,58,Maryland,96
1536,2025,2024-12-01,LIU,52,Niagara,60
1537,2025,2024-12-01,UMass Lowell,67,Central Conn. St.,69
